"","Quad","Year","trackID","basalArea_genet","logsize_t0","logsize_t1","survives_tplus1","size_tplus1"
"53","e1q1a-2",68,"ANDGER_66_2",115.37822988255,4.74821568707949,5.9260837549887,1,374.684281360847
"54","e1q1a-2",70,"ANDGER_66_2",374.684281360847,5.9260837549887,5.70135646226268,1,299.273078398877
"55","e1q1a-2",71,"ANDGER_66_2",299.273078398877,5.70135646226268,6.00065296024418,1,403.692302477326
"57","e1q1a-2",68,"ANDGER_68_1",7.1146135619519,1.96215091691879,4.79388959797399,1,120.770203822095
"58","e1q1a-2",70,"ANDGER_68_1",120.770203822095,4.79388959797399,1.71381456759158,1,5.55009235184281
"62","e1q1a-2",70,"ANDGER_70_1",34.2583219873951,3.53392951292809,3.31881270880975,1,27.627529156116
"68","e1q1a-3",63,"ANDGER_63_1",68.9444832134749,4.23330158963105,4.70670544297916,1,110.686894257242
"69","e1q1a-3",64,"ANDGER_63_1",110.686894257242,4.70670544297916,4.57829691835239,1,97.3484605712745
"70","e1q1a-3",65,"ANDGER_63_1",97.3484605712745,4.57829691835239,5.29249714686974,1,198.839336997613
"71","e1q1a-3",67,"ANDGER_63_1",198.839336997613,5.29249714686974,5.872933160213,1,355.289574651147
"72","e1q1a-3",68,"ANDGER_63_1",355.289574651147,5.872933160213,6.51539779863881,1,675.462606191694
"73","e1q1a-3",69,"ANDGER_63_1",675.462606191694,6.51539779863881,5.55653200422082,1,258.92333246257
"74","e1q1a-3",70,"ANDGER_63_1",258.92333246257,5.55653200422082,6.52400016919396,1,681.298250024834
"75","e1q1a-3",71,"ANDGER_63_1",681.298250024834,6.52400016919396,6.32470314969202,1,558.192089574879
"77","e1q1a-3",66,"ANDGER_66_1",0.714504410849004,-0.336166108294665,5.19633248639411,1,180.608641087984
"78","e1q1a-3",67,"ANDGER_66_1",180.608641087984,5.19633248639411,5.34447170128883,1,209.447204677126
"79","e1q1a-3",69,"ANDGER_66_1",209.447204677126,5.34447170128883,4.35920736111636,1,78.1951293524792
"80","e1q1a-3",70,"ANDGER_66_1",78.1951293524792,4.35920736111636,3.66361559442765,1,39.0021040403764
"81","e1q1a-3",71,"ANDGER_66_1",39.0021040403764,3.66361559442765,6.22281233377304,1,504.118991157956
"83","e1q1a-3",69,"ANDGER_69_1",54.7258945889594,4.00233699026407,2.54458013986268,1,12.7378788356185
"84","e1q1a-3",70,"ANDGER_69_1",12.7378788356185,2.54458013986268,3.90750581019749,1,49.774649597539
"86","e1q1a-3",69,"ANDGER_69_2",52.7688097888955,3.96592029247107,3.07422965978571,1,21.633210558972
"87","e1q1a-3",70,"ANDGER_69_2",21.633210558972,3.07422965978571,3.84848101698874,1,46.9217357532121
"88","e1q1a-3",71,"ANDGER_69_2",46.9217357532121,3.84848101698874,5.08949930542208,1,162.308574681821
"90","e1q1a-3",70,"ANDGER_70_1",3.61427330487854,1.28489081323945,3.73595599976622,1,41.9280896533274
"91","e1q1a-3",71,"ANDGER_70_1",41.9280896533274,3.73595599976622,3.02084530017621,1,20.5086202995733
"93","e1q2-1",50,"ANDGER_50_1",2.9562706223215,1.08392854907191,3.25159360457837,1,25.831472286624
"94","e1q2-1",51,"ANDGER_50_1",25.831472286624,3.25159360457837,3.67568348984154,1,39.4756288299095
"95","e1q2-1",52,"ANDGER_50_1",39.4756288299095,3.67568348984154,1.80818068110078,1,6.09934068615451
"96","e1q2-1",53,"ANDGER_50_1",6.09934068615451,1.80818068110078,2.5018512155866,1,12.2050672709925
"97","e1q2-1",54,"ANDGER_50_1",12.2050672709925,2.5018512155866,2.76731684111228,1,15.9158718535995
"99","e1q2-1",52,"ANDGER_52_1",30.1386921387015,3.40580979938033,2.81667838441451,1,16.7212168716725
"100","e1q2-1",53,"ANDGER_52_1",16.7212168716725,2.81667838441451,1.93598971556348,1,6.93090028183949
"103","e1q2-1",69,"ANDGER_69_1",15.6837249651325,2.7526235482608,4.35890218085444,1,78.171269383404
"104","e1q2-1",70,"ANDGER_69_1",78.171269383404,4.35890218085444,4.22725003824474,1,68.5285220052376
"105","e1q2-1",71,"ANDGER_69_1",68.5285220052376,4.22725003824474,4.99190768055409,1,147.216998792413
"108","e1q2-1",70,"ANDGER_70_1",14.311428766578,2.66105843251007,4.17308037568752,1,64.9151073614043
"109","e1q2-1",71,"ANDGER_70_1",64.9151073614043,4.17308037568752,4.94095610925313,1,139.903949094416
"111","e1q2-1",70,"ANDGER_70_2",22.295622104979,3.10439034103076,3.45917361286617,1,31.790694235803
"115","e1q2-2",71,"ANDGER_71_1",17.1468285967505,2.84181323503959,-0.340600074565955,1,0.711343335619993
"117","e1q2-2",71,"ANDGER_71_2",39.951307960666,3.68766141161792,4.73996871019377,1,114.43062111218
"119","e1q2-2",71,"ANDGER_71_3",56.9901478550421,4.04287840824681,3.6619621574752,1,38.9376698039859
"125","e1q2-3",69,"ANDGER_69_1",115.449058484831,4.74882938059039,5.40082271671636,1,221.588645915344
"126","e1q2-3",71,"ANDGER_69_1",221.588645915344,5.40082271671636,4.19513688774807,1,66.3628152118917
"128","e1q2-3",69,"ANDGER_69_2",231.66998407056,5.44531387652319,4.59783254623755,1,99.2689215004366
"129","e1q2-3",70,"ANDGER_69_2",99.2689215004366,4.59783254623755,5.52331720499368,1,250.464502774739
"130","e1q2-3",71,"ANDGER_69_2",250.464502774739,5.52331720499368,3.58896514228337,1,36.1965982087965
"132","e1q2-3",70,"ANDGER_70_1",7.35929275457299,1.99596383499487,4.93219147729463,1,138.683100430999
"140","e1q2-4",60,"ANDGER_60_1",4.2080564456174,1.43700088922791,2.93949196605401,1,18.9062388608737
"141","e1q2-4",61,"ANDGER_60_1",18.9062388608737,2.93949196605401,1.28871411920343,1,3.62811822738289
"148","e1q2-4",62,"ANDGER_62_5",10.235736100842,2.32588513649216,6.06288654201774,1,429.613746914338
"149","e1q2-4",63,"ANDGER_62_5",429.613746914338,6.06288654201774,7.03292957418097,1,1133.34597261462
"150","e1q2-4",64,"ANDGER_62_5",1133.34597261462,7.03292957418097,5.10852386471204,1,165.425983423765
"151","e1q2-4",65,"ANDGER_62_5",165.425983423765,5.10852386471204,5.86897412997819,1,353.885753202387
"152","e1q2-4",66,"ANDGER_62_5",353.885753202387,5.86897412997819,6.07821266526306,1,436.248774901095
"153","e1q2-4",67,"ANDGER_62_5",436.248774901095,6.07821266526306,7.3161946384064,1,1504.46801818489
"154","e1q2-4",68,"ANDGER_62_5",1504.46801818489,7.3161946384064,7.83994562690592,1,2540.06671878532
"155","e1q2-4",69,"ANDGER_62_5",2540.06671878532,7.83994562690592,7.66833512187482,1,2139.5164442986
"156","e1q2-4",70,"ANDGER_62_5",2139.5164442986,7.66833512187482,7.64313099193955,1,2086.26568232406
"157","e1q2-4",71,"ANDGER_62_5",2086.26568232406,7.64313099193955,6.22313309171094,1,504.280717262097
"159","e1q2-4",62,"ANDGER_62_6",34.09935620863,3.52927850459893,4.8322471297392,1,125.492642297193
"160","e1q2-4",63,"ANDGER_62_6",125.492642297193,4.8322471297392,5.34658488766148,1,209.890273634602
"161","e1q2-4",64,"ANDGER_62_6",209.890273634602,5.34658488766148,1.7205279276044,1,5.587477469372
"162","e1q2-4",65,"ANDGER_62_6",5.587477469372,1.7205279276044,2.95666169529195,1,19.2336566569624
"163","e1q2-4",66,"ANDGER_62_6",19.2336566569624,2.95666169529195,5.10656580819462,1,165.102386912289
"168","e1q2-4",65,"ANDGER_65_1",4.87945194064202,1.58503290631264,3.99177864297707,1,54.1511192666205
"174","e1q2-4",67,"ANDGER_67_1",28.5015613242865,3.34995886908235,4.19724524324755,1,66.50287921878
"175","e1q2-4",69,"ANDGER_67_1",66.50287921878,4.19724524324755,3.57541998559496,1,35.7096151907063
"176","e1q2-4",70,"ANDGER_67_1",35.7096151907063,3.57541998559496,0.14926302909093,1,1.160978320124
"180","e1q2-4",69,"ANDGER_69_1",57.9276665104151,4.05919510310294,3.16742556190678,1,23.746272288945
"181","e1q2-4",70,"ANDGER_69_1",23.746272288945,3.16742556190678,4.07775654819317,1,59.0129285692605
"183","e1q2-4",69,"ANDGER_69_2",44.1396883761334,3.78735934090637,3.52177464462893,1,33.8444370495725
"184","e1q2-4",70,"ANDGER_69_2",33.8444370495725,3.52177464462893,1.25544474189043,1,3.509398803981
"190","e1q2-5",69,"ANDGER_69_1",512.104808578813,6.23852930834594,3.64324830118466,1,38.2157716637891
"191","e1q2-5",70,"ANDGER_69_1",38.2157716637891,3.64324830118466,-0.334686402041633,1,0.715562450094149
"193","e1q2-5",70,"ANDGER_70_1",44.061112587927,3.78557759271055,2.78210761383697,1,16.153029445417
"194","e1q2-5",71,"ANDGER_70_1",16.153029445417,2.78210761383697,3.78189843528328,1,43.899302662913
"196","e1q2-5",70,"ANDGER_70_2",29.5271315415636,3.38530955394201,2.62427289486353,1,13.7945404574995
"197","e1q2-5",71,"ANDGER_70_2",13.7945404574995,2.62427289486353,4.17147610414701,1,64.8110493930511
"203","e1q2-6",66,"ANDGER_66_1",18.57391518608,2.92175818707226,4.23363534434342,1,68.9674976000059
"204","e1q2-6",67,"ANDGER_66_1",68.9674976000059,4.23363534434342,5.20551042833458,1,182.273886784735
"205","e1q2-6",68,"ANDGER_66_1",182.273886784735,5.20551042833458,5.05228976192671,1,156.380128111294
"206","e1q2-6",69,"ANDGER_66_1",156.380128111294,5.05228976192671,6.10071309955417,1,446.175824448321
"207","e1q2-6",70,"ANDGER_66_1",446.175824448321,6.10071309955417,6.14513936460196,1,466.444650406579
"208","e1q2-6",71,"ANDGER_66_1",466.444650406579,6.14513936460196,5.27942381644778,1,196.25676284938
"212","e1q2-6",69,"ANDGER_69_3",20.5295634802129,3.02186596827254,5.65989490080242,1,287.118465049978
"213","e1q2-6",70,"ANDGER_69_3",287.118465049978,5.65989490080242,4.91270087440068,1,136.006254602209
"214","e1q2-6",71,"ANDGER_69_3",136.006254602209,4.91270087440068,5.45412394762129,1,233.720030368422
"216","e1q2-6",71,"ANDGER_71_1",72.7257242938448,4.28669516368327,2.59776873776358,1,13.43373039467
"218","e1q2-6",71,"ANDGER_71_2",25.9029015337405,3.25435499076054,3.5419241152341,1,34.5333013581344
"221","e1q2-8",52,"ANDGER_52_1",26.3008037742155,3.26959950047396,4.3093141701827,1,74.3894529364225
"222","e1q2-8",53,"ANDGER_52_1",74.3894529364225,4.3093141701827,4.36107838610561,1,78.3415713491321
"223","e1q2-8",54,"ANDGER_52_1",78.3415713491321,4.36107838610561,3.83567229056807,1,46.3245607668069
"224","e1q2-8",55,"ANDGER_52_1",46.3245607668069,3.83567229056807,3.44162550798604,1,31.237694042485
"225","e1q2-8",56,"ANDGER_52_1",31.237694042485,3.44162550798604,3.11998730427245,1,22.6460921327346
"226","e1q2-8",57,"ANDGER_52_1",22.6460921327346,3.11998730427245,4.59439611116129,1,98.9283757633952
"227","e1q2-8",58,"ANDGER_52_1",98.9283757633952,4.59439611116129,5.81794577104037,1,336.280546379202
"228","e1q2-8",59,"ANDGER_52_1",336.280546379202,5.81794577104037,6.28325653348617,1,535.529797975949
"229","e1q2-8",60,"ANDGER_52_1",535.529797975949,6.28325653348617,6.49983325175034,1,665.030731087887
"230","e1q2-8",61,"ANDGER_52_1",665.030731087887,6.49983325175034,6.59368473549465,1,730.467496617131
"231","e1q2-8",62,"ANDGER_52_1",730.467496617131,6.59368473549465,6.50186451529368,1,666.382956665462
"232","e1q2-8",63,"ANDGER_52_1",666.382956665462,6.50186451529368,7.93375565865677,1,2789.88500928714
"233","e1q2-8",64,"ANDGER_52_1",2789.88500928714,7.93375565865677,8.07602654556346,1,3216.42748389989
"234","e1q2-8",65,"ANDGER_52_1",3216.42748389989,8.07602654556346,7.82000105138806,1,2489.90802590267
"235","e1q2-8",66,"ANDGER_52_1",2489.90802590267,7.82000105138806,7.32900158009761,1,1523.85956050023
"236","e1q2-8",67,"ANDGER_52_1",1523.85956050023,7.32900158009761,8.07472344677859,1,3212.23889082198
"237","e1q2-8",68,"ANDGER_52_1",3212.23889082198,8.07472344677859,8.70840924195468,1,6053.60500375266
"238","e1q2-8",69,"ANDGER_52_1",6053.60500375266,8.70840924195468,8.4381546682985,1,4620.02164115963
"239","e1q2-8",70,"ANDGER_52_1",4620.02164115963,8.4381546682985,8.63892760493456,1,5647.27047102003
"240","e1q2-8",71,"ANDGER_52_1",5647.27047102003,8.63892760493456,8.69774442599099,1,5989.38746326125
"245","e1q2-8",56,"ANDGER_56_2",15.545125493127,2.74374711637147,3.83900118517832,1,46.4790273062371
"246","e1q2-8",58,"ANDGER_56_2",46.4790273062371,3.83900118517832,3.71780389980854,1,41.173872798123
"247","e1q2-8",59,"ANDGER_56_2",41.173872798123,3.71780389980854,3.57318198008062,1,35.6297862371336
"250","e1q2-8",59,"ANDGER_59_1",157.020476636013,5.05637622127699,5.13138487006377,1,169.251346942792
"251","e1q2-8",60,"ANDGER_59_1",169.251346942792,5.13138487006377,5.02013646992296,1,151.431968293026
"252","e1q2-8",61,"ANDGER_59_1",151.431968293026,5.02013646992296,5.37826250115736,1,216.645526867441
"253","e1q2-8",62,"ANDGER_59_1",216.645526867441,5.37826250115736,6.22635235429273,1,505.906745207054
"254","e1q2-8",63,"ANDGER_59_1",505.906745207054,6.22635235429273,6.08501180672209,1,439.224998449964
"255","e1q2-8",64,"ANDGER_59_1",439.224998449964,6.08501180672209,6.11132923609752,1,450.937719664935
"256","e1q2-8",66,"ANDGER_59_1",450.937719664935,6.11132923609752,5.40588608398031,1,222.713475921682
"257","e1q2-8",67,"ANDGER_59_1",222.713475921682,5.40588608398031,6.71488382458135,1,824.587964480663
"259","e1q2-8",59,"ANDGER_59_2",62.7801747781416,4.13963933538798,4.13169025090208,1,62.2831080947044
"260","e1q2-8",60,"ANDGER_59_2",62.2831080947044,4.13169025090208,4.71068928547031,1,111.128732933275
"261","e1q2-8",61,"ANDGER_59_2",111.128732933275,4.71068928547031,4.98381284458151,1,146.030111644231
"262","e1q2-8",62,"ANDGER_59_2",146.030111644231,4.98381284458151,5.08680184525973,1,161.871343739252
"264","e1q2-8",60,"ANDGER_60_1",32.2657353323435,3.47400584153082,4.19506102367815,1,66.3577808496041
"265","e1q2-8",61,"ANDGER_60_1",66.3577808496041,4.19506102367815,5.01407593118549,1,150.516984431285
"266","e1q2-8",62,"ANDGER_60_1",150.516984431285,5.01407593118549,4.63104497940115,1,102.621245187072
"269","e1q2-8",62,"ANDGER_62_2",32.8198083590423,3.49103224649323,4.79954853269791,1,121.455571919791
"270","e1q2-8",63,"ANDGER_62_2",121.455571919791,4.79954853269791,5.43630599616354,1,229.592499484998
"271","e1q2-8",64,"ANDGER_62_2",229.592499484998,5.43630599616354,6.57335190367471,1,715.765002059978
"272","e1q2-8",65,"ANDGER_62_2",715.765002059978,6.57335190367471,5.72065085357595,1,305.103436010798
"273","e1q2-8",66,"ANDGER_62_2",305.103436010798,5.72065085357595,5.36500230311005,1,213.791727066248
"274","e1q2-8",67,"ANDGER_62_2",213.791727066248,5.36500230311005,6.68258195552387,1,798.377829160289
"275","e1q2-8",68,"ANDGER_62_2",798.377829160289,6.68258195552387,4.20518139143422,1,67.032755731289
"278","e1q2-8",63,"ANDGER_63_1",3.1473098772455,1.14654808074197,5.02294260910475,1,151.857504249953
"279","e1q2-8",65,"ANDGER_63_1",151.857504249953,5.02294260910475,5.08170197216151,1,161.047921886099
"282","e1q2-8",65,"ANDGER_65_1",13.2599973499992,2.58475178490847,4.62217703809103,1,101.715229193357
"284","e1q2-8",65,"ANDGER_65_2",4.43249720000816,1.48896312727018,3.64182027691575,1,38.161237561676
"285","e1q2-8",67,"ANDGER_65_2",38.161237561676,3.64182027691575,4.60557242688416,1,100.040232180579
"287","e1q2-8",65,"ANDGER_65_3",110.679999719002,4.70664315237989,2.83945444217406,1,17.1064304439583
"288","e1q2-8",66,"ANDGER_65_3",17.1064304439583,2.83945444217406,4.15862749722588,1,63.9836445776361
"289","e1q2-8",67,"ANDGER_65_3",63.9836445776361,4.15862749722588,5.83478263103058,1,341.990387872126
"290","e1q2-8",68,"ANDGER_65_3",341.990387872126,5.83478263103058,6.63921503409408,1,764.494655188915
"291","e1q2-8",69,"ANDGER_65_3",764.494655188915,6.63921503409408,5.97183793242431,1,392.225893373977
"292","e1q2-8",70,"ANDGER_65_3",392.225893373977,5.97183793242431,5.76233279334394,1,318.089501151971
"293","e1q2-8",71,"ANDGER_65_3",318.089501151971,5.76233279334394,6.68597936134669,1,801.094855452954
"295","e1q2-8",70,"ANDGER_70_1",104.950221573648,4.65348615749498,4.73653045342325,1,114.037854856932
"299","e1q3-1",60,"ANDGER_60_1",5.52359339869642,1.70902862651943,3.63225727821953,1,37.7980410882129
"300","e1q3-1",61,"ANDGER_60_1",37.7980410882129,3.63225727821953,3.13254310232836,1,22.9322244430544
"301","e1q3-1",62,"ANDGER_60_1",22.9322244430544,3.13254310232836,4.69853332076872,1,109.786033416275
"302","e1q3-1",63,"ANDGER_60_1",109.786033416275,4.69853332076872,6.89285202843618,1,985.207253256084
"303","e1q3-1",64,"ANDGER_60_1",985.207253256084,6.89285202843618,7.06314570957468,1,1168.11393950293
"304","e1q3-1",65,"ANDGER_60_1",1168.11393950293,7.06314570957468,6.82871247474652,1,924.000372468947
"305","e1q3-1",66,"ANDGER_60_1",924.000372468947,6.82871247474652,7.1577624497444,1,1284.03462416176
"306","e1q3-1",67,"ANDGER_60_1",1284.03462416176,7.1577624497444,7.52675323550759,1,1857.06624808729
"307","e1q3-1",68,"ANDGER_60_1",1857.06624808729,7.52675323550759,7.88626841913647,1,2660.49751269983
"308","e1q3-1",69,"ANDGER_60_1",2660.49751269983,7.88626841913647,7.63443794257853,1,2068.20827246011
"309","e1q3-1",70,"ANDGER_60_1",2068.20827246011,7.63443794257853,8.54360181368331,1,5133.80209967724
"310","e1q3-1",71,"ANDGER_60_1",5133.80209967724,8.54360181368331,8.51383506723046,1,4983.23754003474
"312","e1q3-1",61,"ANDGER_61_1",43.746299786079,3.77840703290865,1.90562762153548,1,6.72362619626152
"313","e1q3-1",62,"ANDGER_61_1",6.72362619626152,1.90562762153548,2.2549450175204,1,9.53476905048951
"315","e1q3-1",61,"ANDGER_61_2",4.35545763681447,1.47142968786387,1.08658946173651,1,2.96414747542185
"316","e1q3-1",62,"ANDGER_61_2",2.96414747542185,1.08658946173651,3.88424232994005,1,48.6300829397201
"318","e1q3-1",62,"ANDGER_62_1",2.00845287419506,0.697364711357997,2.08268419649144,1,8.02598334323183
"323","e1q3-1",69,"ANDGER_69_1",74.7175028999637,4.31371437392911,4.09898141233563,1,60.278857016278
"325","e1q3-1",69,"ANDGER_69_2",75.9174976999592,4.32964719406354,3.57317154515838,1,35.6294144450245
"328","e1q3-1",69,"ANDGER_69_4",250.877510749978,5.52496481503843,5.21229315221194,1,183.514402510808
"331","e1q3-1",69,"ANDGER_69_6",35.1075043499546,3.55841490676405,3.15874992402903,1,23.5411493025705
"333","e1q3-1",69,"ANDGER_69_7",19.70250070003,2.98074556677568,2.7250986522764,1,15.257919081065
"335","e1q3-1",70,"ANDGER_70_1",24.4979985718647,3.1985914232695,5.8386059503313,1,343.300429079834
"336","e1q3-1",71,"ANDGER_70_1",343.300429079834,5.8386059503313,6.66404269321468,1,783.712852123826
"338","e1q3-1",71,"ANDGER_71_1",330.002425467179,5.79910000433406,5.30349097274812,1,201.03740248203
"340","e1q3-2",66,"ANDGER_66_1",32.66231935061,3.48622210004261,5.07276392906051,1,159.61488244339
"341","e1q3-2",67,"ANDGER_66_1",159.61488244339,5.07276392906051,5.32236389545033,1,204.867595620705
"342","e1q3-2",68,"ANDGER_66_1",204.867595620705,5.32236389545033,4.14732829243205,1,63.2647493945975
"343","e1q3-2",69,"ANDGER_66_1",63.2647493945975,4.14732829243205,4.23703702959968,1,69.2025028000023
"344","e1q3-2",71,"ANDGER_66_1",69.2025028000023,4.23703702959968,6.61243789629821,1,744.295323527435
"347","e1q3-2",69,"ANDGER_69_1",740.836047246084,6.60777934203754,5.922409192406,1,373.310006995147
"349","e1q3-2",69,"ANDGER_69_2",96.0519865447105,4.56488957140267,4.50661973080747,1,90.6149971500361
"350","e1q3-2",71,"ANDGER_69_2",90.6149971500361,4.50661973080747,5.7669516689697,1,319.562115288358
"352","e1q3-2",69,"ANDGER_69_3",926.94367266144,6.83189280067919,6.59509038639038,1,731.495000895024
"353","e1q3-2",71,"ANDGER_69_3",731.495000895024,6.59509038639038,5.89109306164984,1,361.800538607951
"363","e1q3-3",51,"ANDGER_51_2",7.6562172712755,2.03551803296368,2.72235910705501,1,15.216176525674
"366","e1q3-3",57,"ANDGER_57_1",28.0793023786975,3.33503273478551,3.71568661891622,1,41.0867883676173
"367","e1q3-3",58,"ANDGER_57_1",41.0867883676173,3.71568661891622,4.35227727913955,1,77.6551040668999
"368","e1q3-3",59,"ANDGER_57_1",77.6551040668999,4.35227727913955,4.07963241734335,1,59.1237329962362
"369","e1q3-3",60,"ANDGER_57_1",59.1237329962362,4.07963241734335,4.90636383310678,1,135.147102467002
"370","e1q3-3",61,"ANDGER_57_1",135.147102467002,4.90636383310678,4.88098344990152,1,131.760179724997
"371","e1q3-3",62,"ANDGER_57_1",131.760179724997,4.88098344990152,6.14971475738259,1,468.583707674583
"372","e1q3-3",63,"ANDGER_57_1",468.583707674583,6.14971475738259,6.06250777522096,1,429.451054304792
"373","e1q3-3",64,"ANDGER_57_1",429.451054304792,6.06250777522096,6.31605582683055,1,553.386032071251
"374","e1q3-3",65,"ANDGER_57_1",553.386032071251,6.31605582683055,5.58740385537889,1,267.041440808959
"375","e1q3-3",66,"ANDGER_57_1",267.041440808959,5.58740385537889,5.20335211067957,1,181.880906077992
"376","e1q3-3",67,"ANDGER_57_1",181.880906077992,5.20335211067957,5.80224861912566,1,331.043113488357
"377","e1q3-3",68,"ANDGER_57_1",331.043113488357,5.80224861912566,5.91386779687071,1,370.134997377435
"378","e1q3-3",69,"ANDGER_57_1",370.134997377435,5.91386779687071,4.52154746725625,1,91.9778205730096
"379","e1q3-3",70,"ANDGER_57_1",91.9778205730096,4.52154746725625,4.4389201449141,1,84.6834464315971
"381","e1q3-3",58,"ANDGER_58_1",14.4523312914561,2.67085573659421,2.04908980733929,1,7.76083403641619
"382","e1q3-3",59,"ANDGER_58_1",7.76083403641619,2.04908980733929,4.6127180355518,1,100.757640638254
"383","e1q3-3",60,"ANDGER_58_1",100.757640638254,4.6127180355518,5.14135728980593,1,170.947636413879
"384","e1q3-3",61,"ANDGER_58_1",170.947636413879,5.14135728980593,5.78768502365003,1,326.256872532916
"385","e1q3-3",62,"ANDGER_58_1",326.256872532916,5.78768502365003,6.55752260125486,1,704.524143569609
"386","e1q3-3",63,"ANDGER_58_1",704.524143569609,6.55752260125486,6.46066059382789,1,639.483355827955
"387","e1q3-3",64,"ANDGER_58_1",639.483355827955,6.46066059382789,6.89775768995328,1,990.052220733627
"388","e1q3-3",65,"ANDGER_58_1",990.052220733627,6.89775768995328,6.4280231919592,1,618.949194116099
"389","e1q3-3",66,"ANDGER_58_1",618.949194116099,6.4280231919592,6.9561961118418,1,1049.63326618427
"390","e1q3-3",67,"ANDGER_58_1",1049.63326618427,6.9561961118418,6.49324698378659,1,660.66505303309
"391","e1q3-3",68,"ANDGER_58_1",660.66505303309,6.49324698378659,7.47153790228575,1,1757.30717521983
"392","e1q3-3",69,"ANDGER_58_1",1757.30717521983,7.47153790228575,7.86453826561517,1,2603.30811092918
